"id_patient","redcap_repeat_instrument","redcap_repeat_instance","birthdate_patient","deathdate_patient","ssn_patient","drivers_patient","passport_patient","prefix_patient","first_patient","last_patient","suffix_patient","maiden_patient","marital_patient","race_patient","ethnicity_patient","gender_patient","birthplace_patient","address_patient","city_patient","state_patient","fips_patient","suburb_patient","zip_patient","lat_patient","lon_patient","healthcare_expenses_patient","healthcare_coverage_patient","income_patient","patients_complete","start_medication","stop_medication","payer_medication","encounter_medication","code_medication","description_medication","base_cost_medication","payer_coverage_medication","dispenses_medication","totalcost_medication","reasoncode_medication","reasondescription_medication","medications_complete","start_condition","stop_condition","encounter_condition","code_condition","description_condition","conditions_complete"
"0b8fbd7f-89a6-7972-9b44-604e81bd732c","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1984-02-06,NA,"cebc2e3a-0c7f-b5b0-d25b-480bd14bb02d",414545008,"Ischemic heart disease (disorder)",0
"0b607e2a-aafa-4274-4924-18ccab470519",NA,NA,1937-08-11,NA,"999-93-1811","S99914578","X28249880X","Mr.","Stanford577","Eichmann909",NA,NA,2,"asian","Other",1,"Tulare  California  US","1090 Stark Meadow Apt 31","Bass Coast","Victoria",6037,"St Kilda",3991,-38.483041,145.466781,233377.67,232932.81,51198,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0b607e2a-aafa-4274-4924-18ccab470519","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-12-17 08:13:34,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","4550cb1b-5c3a-e7b8-f77b-5b746eec868c",309362,"Clopidogrel 75 MG Oral Tablet",2822.27,2257.82,246,694278.42,NA,NA,0,NA,NA,NA,NA,NA,NA
"0b607e2a-aafa-4274-4924-18ccab470519","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-12-17 08:13:34,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","4550cb1b-5c3a-e7b8-f77b-5b746eec868c",312961,"Simvastatin 20 MG Oral Tablet",812.13,649.7,246,199783.98,NA,NA,0,NA,NA,NA,NA,NA,NA
"0b607e2a-aafa-4274-4924-18ccab470519","medications",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-12-17 08:13:34,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","4550cb1b-5c3a-e7b8-f77b-5b746eec868c",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",260.78,208.62,246,64151.88,NA,NA,0,NA,NA,NA,NA,NA,NA
"0b607e2a-aafa-4274-4924-18ccab470519","medications",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-12-17 08:13:34,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","4550cb1b-5c3a-e7b8-f77b-5b746eec868c",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",158.28,126.62,246,38936.88,NA,NA,0,NA,NA,NA,NA,NA,NA
"0b607e2a-aafa-4274-4924-18ccab470519","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-12-10,NA,"4550cb1b-5c3a-e7b8-f77b-5b746eec868c",414545008,"Ischemic heart disease (disorder)",0
"0bda50f3-8921-3bf0-d562-cb516c3a12dc",NA,NA,1958-04-06,NA,"999-58-8803","S99949925","X27922019X","Mrs.","Natalia964","Morales679",NA,"Zamora648",NA,"white","Other",2,"Buenos Aires  Ciudad de Buenos Aires  AR","311 Bailey Fork","Colac Otway","Victoria",6037,"Alphington",3249,-38.388291,143.557159,464418.91,287867.13,64816,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0bda50f3-8921-3bf0-d562-cb516c3a12dc","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-15 03:20:42,2019-07-21 03:20:42,"734afbd6-4794-363b-9bc0-6a3981533ed5","a115492f-0153-7720-a2f8-dbc1172b2e03",310798,"Hydrochlorothiazide 25 MG Oral Tablet",1,0,4,4,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"0bda50f3-8921-3bf0-d562-cb516c3a12dc","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-15 03:20:42,2019-07-21 03:20:42,"734afbd6-4794-363b-9bc0-6a3981533ed5","a115492f-0153-7720-a2f8-dbc1172b2e03",314076,"lisinopril 10 MG Oral Tablet",1.84,0,4,7.36,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"0bda50f3-8921-3bf0-d562-cb516c3a12dc","medications",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-15 03:20:42,2019-07-21 03:20:42,"734afbd6-4794-363b-9bc0-6a3981533ed5","a115492f-0153-7720-a2f8-dbc1172b2e03",308136,"amLODIPine 2.5 MG Oral Tablet",1.87,0,4,7.48,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"0bda50f3-8921-3bf0-d562-cb516c3a12dc","medications",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-22 03:20:42,NA,"734afbd6-4794-363b-9bc0-6a3981533ed5","a115492f-0153-7720-a2f8-dbc1172b2e03",309362,"Clopidogrel 75 MG Oral Tablet",3985.6,2834.96,69,275006.4,NA,NA,0,NA,NA,NA,NA,NA,NA
"0bda50f3-8921-3bf0-d562-cb516c3a12dc","medications",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-22 03:20:42,NA,"734afbd6-4794-363b-9bc0-6a3981533ed5","a115492f-0153-7720-a2f8-dbc1172b2e03",312961,"Simvastatin 20 MG Oral Tablet",214.46,171.57,69,14797.74,NA,NA,0,NA,NA,NA,NA,NA,NA
"0bda50f3-8921-3bf0-d562-cb516c3a12dc","medications",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-22 03:20:42,NA,"734afbd6-4794-363b-9bc0-6a3981533ed5","a115492f-0153-7720-a2f8-dbc1172b2e03",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",260.78,208.62,69,17993.82,NA,NA,0,NA,NA,NA,NA,NA,NA
"0bda50f3-8921-3bf0-d562-cb516c3a12dc","medications",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-22 03:20:42,NA,"734afbd6-4794-363b-9bc0-6a3981533ed5","a115492f-0153-7720-a2f8-dbc1172b2e03",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",460.64,368.51,69,31784.16,NA,NA,0,NA,NA,NA,NA,NA,NA
"0bda50f3-8921-3bf0-d562-cb516c3a12dc","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-15,NA,"a115492f-0153-7720-a2f8-dbc1172b2e03",414545008,"Ischemic heart disease (disorder)",0
"0be6f796-3311-a2c0-3032-082d8091ba4b",NA,NA,1939-10-16,2022-10-23,"999-52-7965","S99965580","X37494774X","Mrs.","Marguerita493","Prohaska837",NA,"Will178",1,"asian","Other",2,"Haiphong  Kiến An  VN","289 Waters Rapid","Boroondara","Victoria",6097,"St Kilda",3104,-37.793695,145.081714,1718075.75,2231373.52,99090,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0be6f796-3311-a2c0-3032-082d8091ba4b","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-14 13:57:47,2016-08-22 13:57:47,"a735bf55-83e9-331a-899d-a82a60b9f60c","55e99567-00ac-36f5-f0ca-f0c6da151a2a",106892,"insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin]",667.94,534.35,5,3339.7,15777000,"Prediabetes",0,NA,NA,NA,NA,NA,NA
"0be6f796-3311-a2c0-3032-082d8091ba4b","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-14 13:57:47,2016-08-22 13:57:47,"a735bf55-83e9-331a-899d-a82a60b9f60c","55e99567-00ac-36f5-f0ca-f0c6da151a2a",310798,"Hydrochlorothiazide 25 MG Oral Tablet",1.56,1.25,1,1.56,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"0be6f796-3311-a2c0-3032-082d8091ba4b","medications",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-14 13:57:47,2016-08-22 13:57:47,"a735bf55-83e9-331a-899d-a82a60b9f60c","55e99567-00ac-36f5-f0ca-f0c6da151a2a",314076,"lisinopril 10 MG Oral Tablet",1.84,1.47,1,1.84,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"0be6f796-3311-a2c0-3032-082d8091ba4b","medications",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-14 13:57:47,2016-08-22 13:57:47,"a735bf55-83e9-331a-899d-a82a60b9f60c","55e99567-00ac-36f5-f0ca-f0c6da151a2a",308136,"amLODIPine 2.5 MG Oral Tablet",2,1.6,1,2,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"0be6f796-3311-a2c0-3032-082d8091ba4b","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-15,NA,"55e99567-00ac-36f5-f0ca-f0c6da151a2a",414545008,"Ischemic heart disease (disorder)",0
"0ca498d1-a83c-cb26-183e-f3246e0ab7ff",NA,NA,1946-10-31,NA,"999-35-9749","S99922644","X3972190X","Ms.","Angelic427","Cronin387",NA,NA,2,"white","Other",2,"Menifee  California  US","844 Walsh Extension Apt 83","Wyndham","Victoria",6007,"St Kilda West",3340,-37.787135,144.394442,534381.83,2236447.06,27628,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0ca498d1-a83c-cb26-183e-f3246e0ab7ff","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-28 18:10:26,2023-10-04 18:10:26,"a735bf55-83e9-331a-899d-a82a60b9f60c","67afffc0-12e2-c000-6238-856ad6ae93f4",314076,"lisinopril 10 MG Oral Tablet",1.84,1.47,4,7.36,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"0ca498d1-a83c-cb26-183e-f3246e0ab7ff","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-28 18:10:26,2023-10-04 18:10:26,"a735bf55-83e9-331a-899d-a82a60b9f60c","67afffc0-12e2-c000-6238-856ad6ae93f4",2563431,"aspirin 81 MG Oral Capsule",260.78,208.62,371,96749.38,NA,NA,0,NA,NA,NA,NA,NA,NA
"0ca498d1-a83c-cb26-183e-f3246e0ab7ff","medications",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-28 18:10:26,2023-10-04 18:10:26,"a735bf55-83e9-331a-899d-a82a60b9f60c","67afffc0-12e2-c000-6238-856ad6ae93f4",904419,"Alendronic acid 10 MG Oral Tablet",17.23,13.78,12,206.76,64859006,"Osteoporosis (disorder)",0,NA,NA,NA,NA,NA,NA
"0ca498d1-a83c-cb26-183e-f3246e0ab7ff","medications",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-10-05 18:10:26,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","67afffc0-12e2-c000-6238-856ad6ae93f4",312961,"Simvastatin 20 MG Oral Tablet",245.65,196.52,17,4176.05,NA,NA,0,NA,NA,NA,NA,NA,NA
"0ca498d1-a83c-cb26-183e-f3246e0ab7ff","medications",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-10-05 18:10:26,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","67afffc0-12e2-c000-6238-856ad6ae93f4",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",260.78,208.62,17,4433.26,NA,NA,0,NA,NA,NA,NA,NA,NA
"0ca498d1-a83c-cb26-183e-f3246e0ab7ff","medications",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-10-05 18:10:26,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","67afffc0-12e2-c000-6238-856ad6ae93f4",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",173.41,138.73,17,2947.97,NA,NA,0,NA,NA,NA,NA,NA,NA
"0ca498d1-a83c-cb26-183e-f3246e0ab7ff","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-09-29,NA,"67afffc0-12e2-c000-6238-856ad6ae93f4",414545008,"Ischemic heart disease (disorder)",0
"0cac75eb-9c3c-7365-03e6-b184fc72281a",NA,NA,1956-04-20,NA,"999-29-6660","S99921495","X58871059X","Mrs.","Regenia619","Lindgren255",NA,"Kozey370",NA,"white","Other",2,"Los Angeles  California  US","149 Boyle Frontage road","Goyder","Victoria",6065,"South Melbourne",5381,-33.90168878,139.1329215,1774205.6,586938.95,53225,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0cac75eb-9c3c-7365-03e6-b184fc72281a","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-08-26 04:36:44,2017-01-27 04:36:44,"e03e23c9-4df1-3eb6-a62d-f70f02301496","bcb3f6d8-f216-f78d-664b-7b01d3fe8757",106892,"insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin]",568.37,0,5,2841.85,15777000,"Prediabetes",0,NA,NA,NA,NA,NA,NA
"0cac75eb-9c3c-7365-03e6-b184fc72281a","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-08-26 04:36:44,2017-01-27 04:36:44,"e03e23c9-4df1-3eb6-a62d-f70f02301496","bcb3f6d8-f216-f78d-664b-7b01d3fe8757",310798,"Hydrochlorothiazide 25 MG Oral Tablet",0.98,0,1,0.98,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"0cac75eb-9c3c-7365-03e6-b184fc72281a","medications",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-08-26 04:36:44,2017-01-27 04:36:44,"e03e23c9-4df1-3eb6-a62d-f70f02301496","bcb3f6d8-f216-f78d-664b-7b01d3fe8757",314076,"lisinopril 10 MG Oral Tablet",1.84,0,1,1.84,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"0cac75eb-9c3c-7365-03e6-b184fc72281a","medications",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-08-26 04:36:44,2017-01-27 04:36:44,"e03e23c9-4df1-3eb6-a62d-f70f02301496","bcb3f6d8-f216-f78d-664b-7b01d3fe8757",308136,"amLODIPine 2.5 MG Oral Tablet",1.88,0,1,1.88,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"0cac75eb-9c3c-7365-03e6-b184fc72281a","medications",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-02 04:36:44,NA,"e03e23c9-4df1-3eb6-a62d-f70f02301496","bcb3f6d8-f216-f78d-664b-7b01d3fe8757",309362,"Clopidogrel 75 MG Oral Tablet",1480.72,0,91,134745.52,NA,NA,0,NA,NA,NA,NA,NA,NA
"0cac75eb-9c3c-7365-03e6-b184fc72281a","medications",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-02 04:36:44,NA,"e03e23c9-4df1-3eb6-a62d-f70f02301496","bcb3f6d8-f216-f78d-664b-7b01d3fe8757",312961,"Simvastatin 20 MG Oral Tablet",473.51,0,91,43089.41,NA,NA,0,NA,NA,NA,NA,NA,NA
"0cac75eb-9c3c-7365-03e6-b184fc72281a","medications",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-02 04:36:44,NA,"e03e23c9-4df1-3eb6-a62d-f70f02301496","bcb3f6d8-f216-f78d-664b-7b01d3fe8757",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",260.78,0,91,23730.98,NA,NA,0,NA,NA,NA,NA,NA,NA
"0cac75eb-9c3c-7365-03e6-b184fc72281a","medications",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-02 04:36:44,NA,"e03e23c9-4df1-3eb6-a62d-f70f02301496","bcb3f6d8-f216-f78d-664b-7b01d3fe8757",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",1268.41,0,91,115425.31,NA,NA,0,NA,NA,NA,NA,NA,NA
"0cac75eb-9c3c-7365-03e6-b184fc72281a","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-08-26,NA,"bcb3f6d8-f216-f78d-664b-7b01d3fe8757",414545008,"Ischemic heart disease (disorder)",0
"0cb50bec-bfbe-b76f-5e1f-a85dab76209b",NA,NA,1943-03-14,NA,"999-81-4222","S99940971","X56838025X","Mrs.","Hortensia953","Runolfsdottir785",NA,"Beahan375",NA,"white","Other",2,"Modesto  California  US","793 Thompson Crossroad","Greater Dandenong","Victoria",6037,"Melbourne",8785,-38.016114,145.208504,898252.56,600622.58,56016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0cb50bec-bfbe-b76f-5e1f-a85dab76209b","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987-04-04 15:13:01,NA,"e03e23c9-4df1-3eb6-a62d-f70f02301496","2b89938e-c605-05a6-cf5d-26d38aded6fa",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",260.78,0,450,117351,NA,NA,0,NA,NA,NA,NA,NA,NA
"0cb50bec-bfbe-b76f-5e1f-a85dab76209b","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987-04-04 15:13:01,NA,"e03e23c9-4df1-3eb6-a62d-f70f02301496","2b89938e-c605-05a6-cf5d-26d38aded6fa",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",846.75,0,450,381037.5,NA,NA,0,NA,NA,NA,NA,NA,NA
"0cb50bec-bfbe-b76f-5e1f-a85dab76209b","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987-03-29,NA,"2b89938e-c605-05a6-cf5d-26d38aded6fa",414545008,"Ischemic heart disease (disorder)",0
"0cbeade8-2ce8-ee51-bf4a-9af1f8570467",NA,NA,1939-07-17,2016-08-10,"999-79-3273","S99995033","X19365957X","Mr.","Mateo562","Cabrera242",NA,NA,NA,"white","Other",1,"Portsmouth  Saint John Parish  DM","756 Baumbach Parade Apt 76","South Gippsland","Victoria",6059,"Carlton",3962,-38.60357,146.359804,159569.7,2170068.47,535381,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0cbeade8-2ce8-ee51-bf4a-9af1f8570467","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-04-24 19:06:45,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","e7548ce0-439d-85a9-73ac-c79779fa095c",309362,"Clopidogrel 75 MG Oral Tablet",1003.54,802.83,137,137484.98,NA,NA,0,NA,NA,NA,NA,NA,NA
"0cbeade8-2ce8-ee51-bf4a-9af1f8570467","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-04-24 19:06:45,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","e7548ce0-439d-85a9-73ac-c79779fa095c",312961,"Simvastatin 20 MG Oral Tablet",282.34,225.87,137,38680.58,NA,NA,0,NA,NA,NA,NA,NA,NA
"0cbeade8-2ce8-ee51-bf4a-9af1f8570467","medications",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-04-24 19:06:45,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","e7548ce0-439d-85a9-73ac-c79779fa095c",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",260.78,208.62,137,35726.86,NA,NA,0,NA,NA,NA,NA,NA,NA
"0cbeade8-2ce8-ee51-bf4a-9af1f8570467","medications",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-04-24 19:06:45,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","e7548ce0-439d-85a9-73ac-c79779fa095c",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",985.05,788.04,137,134951.85,NA,NA,0,NA,NA,NA,NA,NA,NA
"0cbeade8-2ce8-ee51-bf4a-9af1f8570467","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-04-18,NA,"e7548ce0-439d-85a9-73ac-c79779fa095c",414545008,"Ischemic heart disease (disorder)",0
"0ce28ccc-3b4d-5432-5f50-7dfb295544a6",NA,NA,1916-12-18,2004-02-17,"999-97-1477","S99992337","X27629237X","Mrs.","Paola523","Corkery305",NA,"Pagac496",1,"white","Other",2,"Fremont  California  US","205 Streich Promenade","East Gippsland","Victoria",6019,"Middle Park",3885,-37.291807,148.118511,1658812.03,1243103.36,73403,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0ce28ccc-3b4d-5432-5f50-7dfb295544a6","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-05-17 15:44:34,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","b862034f-e6fe-c0ce-8c30-4be635f44b84",312961,"Simvastatin 20 MG Oral Tablet",1135.67,908.54,143,162400.81,NA,NA,0,NA,NA,NA,NA,NA,NA
"0ce28ccc-3b4d-5432-5f50-7dfb295544a6","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-05-17 15:44:34,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","b862034f-e6fe-c0ce-8c30-4be635f44b84",866412,"24 HR metoprolol succinate 100 MG Extended Release Oral Tablet",260.78,208.62,143,37291.54,NA,NA,0,NA,NA,NA,NA,NA,NA
"0ce28ccc-3b4d-5432-5f50-7dfb295544a6","medications",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-05-17 15:44:34,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","b862034f-e6fe-c0ce-8c30-4be635f44b84",705129,"Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray",1415.85,1132.68,143,202466.55,NA,NA,0,NA,NA,NA,NA,NA,NA
